SEC ID,Report date,Assets,AssetsCurrent,CashAndCashEquivalentsAtCarryingValue,ComprehensiveIncomeNetOfTax,EarningsPerShareDiluted,Goodwill,Liabilities,LiabilitiesCurrent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,OperatingIncomeLoss,PropertyPlantAndEquipmentNet,Revenues,WeightedAverageNumberOfDilutedSharesOutstanding
1230355,2013-12-31,48978000.000,21361000.000,8540000.000,-32025000.000,,8463000.000,,11113000.000,21568000.000,-4967000.000,-29603000.000,-31462000.000,3047000.000,18582000.000,
918580,2016-12-31,79999000.000,39092000.000,10604000.000,4698000.000,0.640,10292000.000,22466000.000,14741000.000,-2281000.000,-8319000.000,3547000.000,7560000.000,24310000.000,,8042000.000
16058,2016-06-30,3987341000.000,921838000.000,49082000.000,116676000.000,5.760,2585343000.000,2380028000.000,565176000.000,381507000.000,-607587000.000,242577000.000,264750000.000,81362000.000,3744053000.000,24802000.000
1071739,2016-12-31,20197000000.000,8365000000.000,3930000000.000,536000000.000,3.430,4712000000.000,14143000000.000,8623000000.000,2717000000.000,-2397000000.000,1851000000.000,1260000000.000,797000000.000,40607000000.000,163975407.000
1498068,2016-12-31,986024000.000,210380000.000,100916000.000,16000.000,-0.280,573147000.000,709996000.000,153790000.000,-96344000.000,-65939000.000,172211000.000,126807000.000,170118000.000,,28118673.000
1511967,2012-12-31,767783000.000,,90794000.000,,,5975000.000,456795000.000,,84860000.000,-254528000.000,222321000.000,,95239000.000,,
1091325,2015-12-31,218717490.000,7337619.000,5481292.000,,,,137247023.000,9088594.000,22762082.000,-8033425.000,-9823697.000,-11421868.000,167176293.000,14509124.000,3914580.000
858748,2012-12-31,12626715.000,11188866.000,1241052.000,1005205.000,0.030,,16371001.000,,-1649467.000,-132341.000,2610719.000,2336219.000,1121117.000,32264051.000,48729743.000
1652044,2016-12-31,167497000000.000,105408000000.000,12918000000.000,18950000000.000,,16468000000.000,28461000000.000,16756000000.000,-8332000000.000,-31165000000.000,36036000000.000,23716000000.000,34234000000.000,90272000000.000,
829114,2015-12-31,,,,,,,,,,,,,,,
1544597,2015-03-31,149455.000,23728.000,22249.000,,,,317867.000,233397.000,443831.000,-80992.000,-343665.000,-746738.000,125727.000,33074.000,
42542,2011-12-31,10713700000.000,5464600000.000,987000000.000,475300000.000,6.330,1991000000.000,6975200000.000,2075600000.000,-164300000.000,-821000000.000,1180000000.000,1335800000.000,1633200000.000,8074900000.000,126200000.000
1072806,2011-12-31,85575000.000,,27179000.000,,,,944000.000,,-2534000.000,-39367000.000,6511000.000,,,2012000.000,
1224006,2013-12-31,14529.000,14529.000,,,,,1070377.000,1070377.000,160119.000,,-210582.000,,,,
1304741,2016-07-31,1314976.000,,,,,,300905.000,300905.000,149355.000,,-149355.000,-62531164.000,,7500.000,
1649338,2016-10-30,49966000000.000,7125000000.000,3097000000.000,-1800000000.000,-4.860,24732000000.000,28090000000.000,3078000000.000,7704000000.000,-9840000000.000,3411000000.000,-409000000.000,2509000000.000,13240000000.000,383000000.000
1331757,2016-12-31,58212077000.000,,27696000.000,,,,55394735000.000,,15848455000.000,-16856128000.000,198167000.000,,17972000.000,,
1161366,2016-12-31,2292154000.000,96494000.000,14208000.000,,,195945000.000,1824662000.000,226101000.000,-148979000.000,-183289000.000,336034000.000,252250000.000,816389000.000,1033239000.000,
1044577,2014-06-30,77854614.000,22249319.000,485075.000,-38264397.000,-9.670,99999.000,,63209276.000,-223707.000,-120726.000,926136.000,-45616598.000,53344143.000,47192107.000,3880866.000
60549,2016-12-31,38315000000.000,2067000000.000,341000000.000,,2.790,3060000000.000,,3837000000.000,-439000000.000,-2918000000.000,2890000000.000,3048000000.000,30074000000.000,7517000000.000,680446000.000
1289636,2016-03-31,47267840.000,37055497.000,21292595.000,-358957.000,0.000,997701.000,2482712.000,1849980.000,-39342.000,96176.000,7332933.000,-39921.000,8232911.000,27217383.000,53558942.000
1528875,2015-06-30,0.000,,,,,,,54531.000,25500.000,,-25500.000,-22515.000,,,
12040,2016-10-01,56564000.000,15331000.000,10174000.000,,,,20245000.000,11456000.000,-4488000.000,-3372000.000,8767000.000,6801000.000,38153000.000,103618000.000,
1229146,2015-12-31,257776555.000,,,3042148.000,0.730,120000.000,219105585.000,,1557031.000,-6394107.000,4474888.000,,5333066.000,,4183600.000
1049210,2012-12-31,93776000.000,56302000.000,34875000.000,18213000.000,1.410,,63123000.000,15623000.000,-10414000.000,26837000.000,-10009000.000,21696000.000,36798000.000,57171000.000,12933000.000
949699,2014-12-31,1060107000.000,1015559000.000,845035000.000,86124000.000,1.100,,230942000.000,194236000.000,60761000.000,-23449000.000,183767000.000,122381000.000,32476000.000,729729000.000,78151000.000
1097792,2016-09-30,21684811.000,19600024.000,9596394.000,-10320835.000,,,29209153.000,29209153.000,5030933.000,-729323.000,1721574.000,-10582776.000,2042316.000,17696462.000,
1527974,2014-04-30,,,,,,,,,,,,,,,18917649.000
1337213,2011-12-31,1186028.000,661475.000,,,,,1106142.000,936142.000,2259490.000,-308592.000,-1938581.000,-3282032.000,511153.000,165209.000,
1424657,2016-12-31,718994.000,600938.000,256302.000,,,,,10324057.000,1072985.000,94712.000,-929442.000,,4572.000,1027984.000,
75677,2017-02-28,5777000000.000,1696300000.000,239300000.000,434900000.000,4.750,737900000.000,4017200000.000,625400000.000,23500000.000,-769600000.000,801200000.000,780300000.000,2895700000.000,5779000000.000,93700000.000
1522699,2015-12-31,273672836.000,,0.000,,,,4712169.000,,-21577859.000,,21577859.000,,,444078.000,
58592,2014-12-31,3590000.000,1302000.000,235000.000,-893000.000,,,2309000.000,1347000.000,2302000.000,249000.000,-2672000.000,-3475000.000,38000.000,1166000.000,
1653477,2016-12-31,832800000.000,295200000.000,30500000.000,32700000.000,0.830,12400000.000,698200000.000,136900000.000,-3400000.000,-126400000.000,127900000.000,163600000.000,422800000.000,,42271000.000
895051,2016-12-31,27712895.000,27448819.000,27092928.000,,,,6929120.000,1315576.000,28049720.000,-64787.000,-6023119.000,,229591.000,0.000,
1163165,2016-12-31,89772000000.000,8609000000.000,3610000000.000,-3561000000.000,-2.910,,54546000000.000,6909000000.000,764000000.000,-3859000000.000,4403000000.000,,58331000000.000,24360000000.000,1245440.000
1084267,2016-12-31,726173.000,630332.000,213184.000,-10724622.000,,,13259300.000,13259300.000,4396177.000,-283684.000,-5929852.000,-8285471.000,15392.000,2268523.000,
1621227,2016-12-31,234515000.000,198751000.000,158779000.000,-77689000.000,,,68373000.000,40270000.000,17000.000,17755000.000,-48168000.000,-72799000.000,27899000.000,14198000.000,
1314054,2013-12-31,7180115.000,3729564.000,49850.000,,,,14046921.000,2836254.000,4321788.000,72697.000,-5058813.000,,3450551.000,3694020.000,
1645026,2015-12-31,5501167000.000,2619558000.000,938864000.000,228418000.000,,,3586662000.000,1442413000.000,679933000.000,-812113000.000,703264000.000,361067000.000,2356638000.000,13123929000.000,
4281,2016-12-31,20038000000.000,5892000000.000,1863000000.000,-1385000000.000,-2.310,5148000000.000,14897000000.000,2749000000.000,-754000000.000,-165000000.000,870000000.000,,5499000000.000,,438000000.000
1581164,2016-12-31,4180304000.000,,84158000.000,73071000.000,0.350,53531000.000,2803065000.000,,-547946000.000,-159464000.000,418405000.000,360664000.000,3905304000.000,1270593000.000,200736000.000
1406243,2014-06-30,2508096.000,1202024.000,188763.000,,,,908050.000,315143.000,1660114.000,-6049.000,-1475790.000,-1096988.000,76745.000,308991.000,
1308208,2016-12-31,570457000.000,207451000.000,1755000.000,24060000.000,0.850,74484000.000,,144516000.000,14114000.000,-94076000.000,68629000.000,46580000.000,246277000.000,1072751000.000,28411000.000
1371473,2012-12-31,30000.000,30000.000,26000.000,,0.000,,229000.000,46000.000,100000.000,,-111000.000,-109000.000,,,52519896000.000
1375576,2016-06-30,48007.000,48007.000,25208.000,-1306339.000,,,2521607.000,2521607.000,368000.000,0.000,-402644.000,-548217.000,,0.000,28018300.000
312257,2016-12-31,9157651.000,6172874.000,3764053.000,,,,6538299.000,5400488.000,-1353880.000,-488452.000,3469096.000,3299790.000,2068110.000,35172388.000,31984945.000
216324,2012-03-31,75742000.000,48385000.000,368000.000,,,6762000.000,62460000.000,54793000.000,4350000.000,-676000.000,-3639000.000,-1076000.000,726000.000,100086000.000,
1031296,2016-12-31,43148000000.000,2950000000.000,199000000.000,-6174000000.000,-14.490,5618000000.000,36907000000.000,7126000000.000,-22000000.000,-3281000000.000,3371000000.000,-8262000000.000,29387000000.000,14562000000.000,426000000.000
1206942,2016-10-31,140763906.000,48098413.000,16532190.000,,,,,9237168.000,-18549852.000,-15399730.000,29397743.000,11706627.000,66686967.000,200697852.000,
748790,2016-03-25,,,,,,,,,,,,,,,
724004,2017-03-31,171733000.000,35785000.000,5820000.000,10574000.000,2.910,72156000.000,73912000.000,16567000.000,10708000.000,-18405000.000,7750000.000,16313000.000,26002000.000,93665000.000,3844000.000
1125280,2013-12-31,3213664.000,9000.000,,,-0.070,,13062731.000,9287941.000,930324.000,219158.000,-1159641.000,-5520735.000,2670499.000,,153636036.000
1021270,2017-01-01,50945000.000,16452000.000,4450000.000,,-0.350,,30977000.000,11143000.000,-2654000.000,1460000.000,344000.000,-4090000.000,25912000.000,99179000.000,6950000.000
748270,2013-03-31,206899000.000,92338000.000,558000.000,-54912000.000,-3.350,30021000.000,111990000.000,40175000.000,-23106000.000,-1468000.000,19748000.000,-69688000.000,44960000.000,441593000.000,16391000.000
1035422,2014-12-31,1662370.000,1049734.000,81179.000,230936.000,,,1075740.000,,,151891.000,-72250.000,-672162.000,,,
356130,2016-12-31,1588813000.000,,,33851000.000,,942000.000,1035471000.000,,-5509000.000,-77842000.000,83434000.000,,,644983000.000,
1471089,2011-12-31,10784.000,,9734.000,,,,,546677.000,123310.000,,-115146.000,,,,
1518041,2013-12-31,0.000,,,,,,143441.000,,41425.000,0.000,-41425.000,,,,
1486315,2015-01-31,3613091.000,25.000,,,,,4178545.000,1015336.000,5965333.000,-3613066.000,-2352292.000,,,0.000,
1372664,2011-12-31,105409000.000,72397000.000,23641000.000,-12861000.000,,499000.000,,49313000.000,1818000.000,17052000.000,-3004000.000,-10073000.000,26865000.000,136420000.000,
1579241,2016-12-31,2247400000.000,829300000.000,312400000.000,197000000.000,2.360,716800000.000,2131000000.000,429600000.000,-196000000.000,-64000000.000,377500000.000,425500000.000,226600000.000,2238000000.000,96900000.000
1527727,2016-12-31,1947.000,,1947.000,,,,81989.000,15661.000,37849.000,,-38940.000,-55601.000,,,
1069530,2016-12-31,19302000.000,19070000.000,16615000.000,-14850000.000,,,665000.000,665000.000,-284000.000,-2166000.000,-12234000.000,-14957000.000,232000.000,,
1005201,2016-12-31,1225337000.000,306204000.000,117709000.000,-88685000.000,-1.450,,,227242000.000,-94412000.000,45536000.000,65501000.000,24509000.000,15526000.000,455897000.000,61296875.000
1378590,2016-09-30,17728000.000,3591000.000,661000.000,-7821000.000,,12641000.000,6226000.000,3711000.000,3168000.000,-165000.000,-2682000.000,-3543000.000,512000.000,15895000.000,
1412270,2016-12-31,155224000.000,88211000.000,61094000.000,7338000.000,,57910000.000,40615000.000,31252000.000,598000.000,-15580000.000,15111000.000,1631000.000,4947000.000,161754000.000,
1382230,2016-09-30,1772479000.000,,43658000.000,8290000.000,0.730,13801000.000,1596135000.000,,2067000.000,4674000.000,18159000.000,,16844000.000,,10519068.000
1048268,2016-09-30,394340000.000,209728000.000,32961000.000,120778000.000,5.620,39936000.000,169140000.000,133051000.000,19369000.000,-60736000.000,24968000.000,24960000.000,15694000.000,695993000.000,21492339.000
1559865,2016-12-31,885662000.000,158265000.000,51920000.000,70227000.000,1.010,370986000.000,777487000.000,129163000.000,-90798000.000,-54083000.000,168054000.000,107145000.000,38930000.000,389507000.000,74473369.000
320017,2016-12-31,,24648961.000,14705008.000,-32656805.000,,,47766368.000,19501299.000,20903575.000,-2849296.000,-23667682.000,,17149241.000,,
1518985,2016-09-30,293842.000,13209.000,,,,,,248216.000,83192.000,-17200.000,-195545.000,-222918.000,13200.000,,
1471487,2012-12-31,400211.000,211.000,211.000,-588191.000,0.000,,63807.000,63807.000,108754.000,0.000,-109071.000,979849.000,,1800000.000,432421246.000
751364,2016-12-31,6334151000.000,,294540000.000,,1.380,,2417223000.000,,644886000.000,-779943000.000,415337000.000,309069000.000,,533647000.000,144660633.000
1598683,2016-08-31,9178.000,,,,,,,129571.000,25000.000,,-46596.000,-55015.000,,,
707886,2016-12-31,2191345000.000,,27690000.000,17008000.000,0.400,208000.000,1941539000.000,,178612000.000,-177145000.000,8510000.000,,20963000.000,,47037000.000
1341235,2016-12-31,25187679.000,25131327.000,12015061.000,-18690960.000,,,3537862.000,2299238.000,12738941.000,-225234.000,-15147512.000,-18695978.000,56352.000,,
1547546,2016-12-31,2299601203.000,,27534374.000,-20384850.000,,,2157134338.000,,218177909.000,-219125263.000,2341010.000,,,,
727510,2016-12-31,11271000.000,7909000.000,7639000.000,,-0.030,,,940000.000,-6632000.000,,2599000.000,,,8377000.000,44215000.000
830052,2014-12-31,15995944.000,8847220.000,1921349.000,-590801.000,-0.270,2221347.000,,6107070.000,-212474.000,-1074436.000,-607732.000,-625266.000,4683496.000,28270448.000,2212350.000
864749,2016-12-30,3673800000.000,978700000.000,216100000.000,79300000.000,0.520,2077600000.000,1368100000.000,688200000.000,-155800000.000,-144400000.000,407100000.000,181000000.000,144200000.000,2362200000.000,253900000.000
1141719,2012-12-31,10677078000.000,,440298000.000,221021000.000,1.430,19173000.000,7837356000.000,,-232532000.000,-106927000.000,313113000.000,,,1658466000.000,100557352.000
914138,2016-12-31,1272643000.000,,28544000.000,4987000.000,1.130,,1145964000.000,,-28034000.000,1373000.000,15977000.000,54113000.000,19021000.000,,7150890.000
1543395,2015-06-30,146665.000,64676.000,55699.000,,,,55253.000,2063.000,,-41989.000,-213061.000,,,,
1366391,2012-12-31,1090.000,909.000,121.000,,,,71643.000,49843.000,21800.000,0.000,-22681.000,-26797.000,181.000,0.000,
831355,2015-12-31,787125.000,173563.000,,,,,635148.000,506903.000,285000.000,-60555.000,-773122.000,-884795.000,489965.000,,
713002,2013-04-30,162093000.000,116459000.000,15465000.000,3821000.000,0.100,,65359000.000,57264000.000,28000.000,-4963000.000,7887000.000,12667000.000,17894000.000,259338000.000,49060000.000
30419,2012-12-31,2835418000.000,877949000.000,172040000.000,,,,2794809000.000,2653848000.000,,,,,105079000.000,,
1342287,2016-06-30,675813000.000,,9342000.000,-6613000.000,-0.350,102546000.000,451201000.000,,-5577000.000,-35378000.000,48822000.000,14383000.000,26951000.000,285851000.000,26060823.000
728331,2014-12-31,28351541.000,21138649.000,7873903.000,331600.000,0.090,4452152.000,4875696.000,4236257.000,182.000,-830267.000,574204.000,313710.000,1935760.000,26243398.000,5125167.000
1564273,2016-08-31,243104.000,205048.000,196715.000,,,,55816.000,55816.000,379858.000,,-215821.000,,32158.000,,
1606808,2015-02-28,11579.000,7188.000,0.000,,,,,86221.000,40000.000,-4527.000,-43310.000,-103752.000,,,17287641.000
22606,2016-12-31,114904000000.000,12412000000.000,635000000.000,1098000000.000,1.220,6677000000.000,87292000000.000,13457000000.000,1191000000.000,-15503000000.000,8445000000.000,3112000000.000,71555000000.000,31360000000.000,927000000.000
1561206,2016-11-30,595.000,,,,,,,71737.000,10000.000,,-14539.000,,,,
1420033,2015-10-31,,,,,,,41347.000,,3999.000,,-3999.000,,,,
946647,2016-12-31,2477597000.000,,99003000.000,25436000.000,3.190,61798000.000,2184579000.000,,150730000.000,-158480000.000,26984000.000,,36958000.000,,
949373,2013-12-31,198254000.000,40632000.000,5982000.000,14476000.000,0.820,10775000.000,159295000.000,43008000.000,-35567000.000,-18508000.000,42625000.000,27864000.000,64229000.000,434481000.000,17813397.000
33992,2016-12-31,169446462.000,,12044520.000,8488477.000,1.140,,112765909.000,,2807966.000,-19515843.000,15201025.000,,3011373.000,77436664.000,7807263.000
708870,2014-12-31,9147000.000,,,,,,35063000.000,,140000.000,,678000.000,,,5251000.000,
1637880,2016-12-31,4911291000.000,466506000.000,165893000.000,30873000.000,,,3841066000.000,439147000.000,-9726000.000,-219756000.000,250788000.000,147006000.000,144648000.000,1353978000.000,
98338,2016-05-31,14089682.000,14009031.000,4514157.000,,,,4618188.000,,-87641.000,-295832.000,1227840.000,838876.000,27998.000,60998281.000,
1592745,2016-12-31,45826000.000,,456000.000,-1510000.000,,,39182000.000,,5362000.000,-6415000.000,767000.000,-721000.000,,3884000.000,
1387713,2016-12-31,148374000.000,61163000.000,41905000.000,,-0.010,13229000.000,42975000.000,38468000.000,-4859000.000,-19195000.000,12546000.000,-248000.000,14227000.000,99788000.000,281690556.000
1115836,2016-12-31,1524068000.000,229388000.000,153425000.000,24089000.000,0.353,113343000.000,837236000.000,122046000.000,9641000.000,-52364000.000,61541000.000,58672000.000,1074676000.000,549824000.000,102955000.000
1532750,2016-12-31,881834000.000,86100000.000,24446000.000,,,,,796699000.000,,,,,784723000.000,,
1427352,2012-12-31,4691978.000,4153694.000,,,,451792.000,,2538568.000,353275.000,12292.000,-366229.000,-319575.000,6522.000,,
1331465,2016-12-31,138671000000.000,,,,,,131720000000.000,,-3756000000.000,3590000000.000,230000000.000,,24000000.000,,
1610466,2016-12-31,865600000.000,165400000.000,121900000.000,,,,745700000.000,31300000.000,-36000000.000,-228100000.000,293000000.000,160500000.000,398000000.000,291300000.000,
1584831,2016-12-31,51000000.000,,12242000.000,3644000.000,0.440,,13837000.000,,-3627000.000,6869000.000,416000.000,,54000.000,19062000.000,6022985.000
1365916,2016-12-31,129873000.000,59123000.000,27150000.000,-91040000.000,-0.440,560000.000,308381000.000,109868000.000,92199000.000,5642000.000,-82367000.000,-95924000.000,53735000.000,67192000.000,264644449.000
1646188,2016-12-31,5660.000,,2382.000,,,,60503.000,,26200.000,,-28992.000,-34580.000,,,
